emp_id,Full_Name,Department,Job_Title,hire_date,Performance_Rating,Experience_Years,Status,Work_Mode,salary,Country,City,Age,Job_Level,Hire_Year,Tenure_Years,Years_Since_Hire,Is_Active,Performance_Score,Salary_Band,Hire_Month,Hire_Quarter
EMP-18667,Theodor Young,HR,HR Coordinator,08-01-2015,Good,8,Active,On-site,192823,Spain,Seville,45,Director,2015,11.6,11,1,3,High,1,1
EMP-18668,Sig.Ra Lucas Green,HR,HR Manager,27-04-2013,Satisfactory,13,Active,On-site,79974,Italy,Turin,46,Senior,2013,13.3,13,1,2,Medium,4,2
EMP-18669,Dipl.-Ing. Jenny Hellevoort,Operations,Supply Chain,13-05-2019,Satisfactory,22,Active,Hybrid,37963,Germany,Frankfurt,38,Junior,2019,7.2,7,1,2,Low,5,2
EMP-18670,Lucas Lindner,Sales,Sales Manager,02-04-2011,Good,19,Resigned,Hybrid,137915,United Kingdom,London,35,Senior,2011,15.3,15,0,3,High,4,2
EMP-18671,Univ.Prof. Anastasia Gough,Operations,Supply Chain,04-07-2014,Good,29,Active,Remote,62797,United Kingdom,Edinburgh,30,Mid,2014,12.1,12,1,3,Medium,7,3
EMP-18672,Lindsey Ruggeri,HR,HR Manager,31-05-2009,Satisfactory,12,Active,On-site,35000,Germany,Berlin,22,Junior,2009,17.2,17,1,2,Low,5,2
EMP-18673,Patricia Young,Sales,Sales Manager,07-01-2020,Good,10,Terminated,On-site,133999,Germany,Cologne,39,Senior,2020,6.6,6,0,3,High,1,1
EMP-18674,Miss Anastasia Carretero,Operations,Supply Chain,11-09-2024,Good,19,Active,On-site,109049,United Kingdom,Manchester,30,Junior,2024,1.9,2,1,3,High,9,3
EMP-18675,Dipl.-Ing. Dex Zwaben,HR,HR Coordinator,11-03-2024,Satisfactory,24,Active,Remote,35940,United Kingdom,Manchester,32,Senior,2024,2.4,2,1,2,Low,3,1
EMP-18676,Sig.Ra Heinz Edwards,IT,IT Manager,04-04-2008,Satisfactory,9,Active,On-site,76811,Netherlands,Eindhoven,24,Junior,2008,18.3,18,1,2,Medium,4,2
EMP-18677,Mrs Linus Edwards,Operations,Supply Chain,03-11-2011,Good,20,Active,Remote,94362,United Kingdom,Edinburgh,33,Director,2011,14.8,15,1,3,Medium,11,4
EMP-18678,Lesley Rees,Operations,Operations Director,28-11-2010,Good,30,Active,On-site,100273,Germany,Munich,28,Senior,2010,15.7,16,1,3,High,11,4
EMP-18679,Linus Young,Operations,Operations Director,28-08-2008,Excellent,2,Active,Hybrid,96858,United Kingdom,Leeds,29,Mid,2008,17.9,18,1,4,High,8,3
EMP-18680,Mrs Bertrand Schmidt,Sales,Sales Director,17-01-2008,Satisfactory,7,Active,On-site,53681,United Kingdom,Birmingham,25,Senior,2008,18.6,18,1,2,Low,1,1
EMP-18681,Dr. Clara Henk,Operations,Operations Manager,01-08-2014,Excellent,25,Active,Remote,105898,Netherlands,Eindhoven,38,Junior,2014,12,12,1,4,High,8,3
EMP-18682,Dott. Hortense Wieloch,HR,Talent Specialist,15-06-2021,Satisfactory,23,Active,On-site,59159,Germany,Berlin,31,Mid,2021,5.1,5,1,2,Medium,6,2
EMP-18683,Lucas Henk,IT,Software Developer,20-08-2016,Needs Improvement,26,Resigned,Hybrid,35000,Netherlands,The Hague,59,Junior,2016,10,10,0,1,Low,8,3
EMP-18684,Miss Clara De Vries,IT,Software Developer,14-11-2008,Good,20,Active,Hybrid,96056,Germany,Hamburg,59,Mid,2008,17.7,18,1,3,High,11,4
EMP-18685,Dipl.-Ing. Lisanne Rossi,Operations,Operations Manager,18-08-2014,Good,23,Terminated,On-site,104830,Poland,Warsaw,21,Senior,2014,12,12,0,3,High,8,3
EMP-18686,Mr Jenny Killer,HR,Recruiter,21-08-2009,Needs Improvement,17,Active,Hybrid,35000,Germany,Munich,34,Senior,2009,17,17,1,1,Low,8,3
EMP-18687,Lynn Colas,HR,Talent Specialist,24-11-2020,Satisfactory,10,Active,Hybrid,35000,United Kingdom,Birmingham,36,Senior,2020,5.7,6,1,2,Low,11,4
EMP-18688,Luce Tomas,Sales,Sales Executive,25-06-2018,Excellent,34,Active,Remote,82783,Italy,Turin,41,Senior,2018,8.1,8,1,4,Medium,6,2
EMP-18689,Mrs Jeanne Velderman,Operations,Logistics,22-11-2015,Satisfactory,35,Active,On-site,148334,Italy,Milan,51,Mid,2015,10.7,11,1,2,High,11,4
EMP-18690,Valentina Stiebitz,Sales,Sales Manager,20-05-2011,Good,17,Active,Remote,35000,Spain,Madrid,59,Junior,2011,15.2,15,1,3,Low,5,2
EMP-18691,Luce Henk,Operations,Supply Chain,08-08-2017,Good,7,Active,Hybrid,120736,United Kingdom,Leeds,36,Junior,2017,9,9,1,3,High,8,3
EMP-18692,Reinhold-Lisanne Velderman,Operations,Operations Manager,03-01-2026,Excellent,8,Active,Hybrid,35000,Poland,Poznan,51,Senior,2026,0.6,0,1,4,Low,1,1
EMP-18693,Univ.Prof. Sofia Rossi,HR,HR Director,15-03-2020,Good,23,Active,On-site,35000,Germany,Munich,55,Senior,2020,6.4,6,1,3,Low,3,1
EMP-18694,Georges Schmidt,Finance,CFO,07-05-2022,Good,9,Active,Hybrid,52308,United Kingdom,Leeds,39,Mid,2022,4.3,4,1,3,Low,5,2
EMP-18695,Dott. Julia Eimer,HR,HR Manager,15-07-2008,Excellent,12,Active,On-site,76424,Poland,Lodz,38,Junior,2008,18.1,18,1,4,Medium,7,3
EMP-18696,Dott. Felix Rossi,Finance,Financial Analyst,26-06-2008,Excellent,0,Active,On-site,52503,United Kingdom,Manchester,59,Junior,2008,18.1,18,1,4,Low,6,2
EMP-18697,Dott. Lauren Eimer,Sales,Sales Director,06-11-2018,Good,13,Active,Remote,73586,France,Toulouse,27,Senior,2018,7.8,8,1,3,Medium,11,4
EMP-18698,Mrs Maartje Diaz,HR,HR Director,12-06-2015,Satisfactory,0,Active,On-site,137484,Germany,Berlin,26,Mid,2015,11.2,11,1,2,High,6,2
EMP-18699,William Coolen,Operations,Operations Director,23-04-2016,Excellent,31,Active,On-site,136954,Poland,Wroclaw,33,Senior,2016,10.3,10,1,4,High,4,2
EMP-18700,Jeanne-Jan Trommler,IT,Data Engineer,02-12-2023,Excellent,17,Active,Hybrid,35000,Netherlands,Amsterdam,33,Senior,2023,2.7,3,1,4,Low,12,4
EMP-18701,Lucie Foster,Sales,Regional Lead,09-04-2018,Excellent,0,Active,On-site,148314,Netherlands,Amsterdam,21,Junior,2018,8.3,8,1,4,High,4,2
EMP-18702,Dipl.-Ing. Lucie Besnard,HR,HR Director,13-07-2022,Excellent,4,Active,On-site,121488,Spain,Barcelona,48,Director,2022,4.1,4,1,4,High,7,3
EMP-18703,Dr. Xavier Jennings,Operations,Operations Manager,09-06-2012,Satisfactory,35,Active,On-site,69123,United Kingdom,London,39,Senior,2012,14.2,14,1,2,Medium,6,2
EMP-18704,Sara Harris,Sales,Sales Director,08-11-2020,Good,27,Resigned,On-site,144552,Poland,Wroclaw,54,Director,2020,5.7,6,0,3,High,11,4
EMP-18705,Lisanne Collin,IT,System Admin,01-08-2012,Satisfactory,26,Active,On-site,106803,Germany,Frankfurt,59,Mid,2012,14,14,1,2,High,8,3
EMP-18706,Sig.Ra Morena Zwaben,Sales,Business Development,20-01-2018,Needs Improvement,0,Terminated,On-site,80581,France,Lyon,27,Mid,2018,8.5,8,0,1,Medium,1,1
EMP-18707,Miss Anna-Morena Henk,Operations,Operations Manager,25-10-2024,Satisfactory,17,Active,Remote,93031,United Kingdom,Manchester,43,Junior,2024,1.8,2,1,2,Medium,10,4
EMP-18708,Dott. Lynn Moulin,Sales,Sales Manager,30-05-2019,Good,0,Active,Hybrid,108805,Poland,Poznan,37,Junior,2019,7.2,7,1,3,High,5,2
EMP-18709,Mrs Lauren-Anna Diallo,IT,Data Engineer,11-11-2025,Satisfactory,12,Active,Hybrid,81017,Poland,Krakow,33,Senior,2025,0.7,1,1,2,Medium,11,4
EMP-18710,Maartje Edwards,HR,HR Manager,03-04-2019,Good,19,Active,Hybrid,76561,Netherlands,Amsterdam,52,Junior,2019,7.3,7,1,3,Medium,4,2
EMP-18711,Mr Lauren Van Den Nuwenhuysen,HR,HR Manager,28-09-2021,Excellent,12,Active,On-site,39423,Spain,Seville,30,Senior,2021,4.9,5,1,4,Low,9,3
EMP-18712,Dott. Nigel Sureda,IT,System Admin,16-12-2015,Good,16,Resigned,Remote,52990,Germany,Munich,26,Mid,2015,10.6,11,0,3,Low,12,4
EMP-18713,Univ.Prof. Ernesto Stiebitz,Finance,Financial Analyst,25-02-2021,Good,35,Active,On-site,88312,United Kingdom,Edinburgh,38,Mid,2021,5.4,5,1,3,Medium,2,1
EMP-18714,Prof. Julia-Anna Wilkinson,HR,Recruiter,27-10-2016,Good,9,Active,Remote,73988,Spain,Bilbao,43,Mid,2016,9.8,10,1,3,Medium,10,4
EMP-18715,Prof. Marco Hopkins,Operations,Supply Chain,16-05-2021,Satisfactory,8,Active,Hybrid,88889,France,Lyon,37,Junior,2021,5.2,5,1,2,Medium,5,2
EMP-18716,Miss Sara De Vries,IT,DevOps Engineer,08-12-2020,Excellent,27,Resigned,On-site,83532,Spain,Bilbao,58,Mid,2020,5.7,6,0,4,Medium,12,4
EMP-18717,Mrs Nigel Besnard,HR,HR Manager,27-06-2021,Good,3,Active,Hybrid,64897,Spain,Bilbao,39,Mid,2021,5.1,5,1,3,Medium,6,2
EMP-18718,Prof. Lindsey Renier,Operations,Operations Analyst,30-11-2019,Satisfactory,18,Active,Remote,43828,France,Paris,44,Director,2019,6.7,7,1,2,Low,11,4
EMP-18719,Dott. Patricia Diallo,Finance,Accountant,25-07-2017,Good,7,Active,Hybrid,92413,France,Marseille,50,Junior,2017,9,9,1,3,Medium,7,3
EMP-18720,Gina-Lynn Jennings,Finance,Financial Analyst,21-06-2018,Good,0,Active,On-site,68477,Netherlands,Eindhoven,34,Senior,2018,8.1,8,1,3,Medium,6,2
EMP-18721,Hortense Trommler,HR,HR Coordinator,07-12-2022,Satisfactory,34,Resigned,Hybrid,132911,France,Toulouse,51,Junior,2022,3.7,4,0,2,High,12,4
EMP-18722,Clara Lindner,Operations,Logistics,12-04-2017,Satisfactory,10,Active,Hybrid,103331,Germany,Cologne,37,Director,2017,9.3,9,1,2,High,4,2
EMP-18723,Mr Luce Bryan,Operations,Supply Chain,27-08-2018,Needs Improvement,28,Active,Remote,74330,Poland,Krakow,35,Mid,2018,7.9,8,1,1,Medium,8,3
EMP-18724,Univ.Prof. Dex Kohler,Operations,Operations Manager,02-02-2012,Good,11,Active,Remote,86141,United Kingdom,Leeds,51,Mid,2012,14.5,14,1,3,Medium,2,1
EMP-18725,Dott. Andree Rees,IT,Software Developer,28-09-2010,Good,25,Active,Hybrid,77533,United Kingdom,Manchester,51,Senior,2010,15.9,16,1,3,Medium,9,3
EMP-18726,Dylan Hellevoort,Sales,Sales Director,06-01-2009,Good,26,Resigned,Remote,94063,Spain,Bilbao,38,Senior,2009,17.6,17,0,3,Medium,1,1
EMP-18727,Theodor Vidal,Operations,Operations Director,31-01-2019,Satisfactory,0,Resigned,Hybrid,61888,France,Marseille,53,Director,2019,7.5,7,0,2,Medium,1,1
EMP-18728,Dipl.-Ing. Theodor Young,Sales,Regional Lead,14-10-2012,Good,32,Active,Hybrid,57721,United Kingdom,Birmingham,37,Mid,2012,13.8,14,1,3,Medium,10,4
EMP-18729,Lucie Besnard,HR,Recruiter,09-07-2014,Good,20,Active,Remote,98970,Italy,Milan,21,Senior,2014,12.1,12,1,3,High,7,3
EMP-18730,Mrs Xavier Tomas,HR,HR Manager,22-04-2021,Good,35,Active,Remote,112005,Italy,Naples,45,Mid,2021,5.3,5,1,3,High,4,2
EMP-18731,Mr Eleanor Baker,HR,HR Coordinator,13-11-2023,Good,17,Active,On-site,67058,Netherlands,Amsterdam,37,Senior,2023,2.7,3,1,3,Medium,11,4
EMP-18732,Ernesto De Vries,Sales,Sales Executive,27-09-2012,Satisfactory,16,Resigned,On-site,64995,Poland,Krakow,47,Senior,2012,13.9,14,0,2,Medium,9,3
EMP-18733,Mrs Reinhold Foster,IT,Data Engineer,18-05-2019,Satisfactory,29,Active,Remote,79205,Poland,Poznan,33,Senior,2019,7.2,7,1,2,Medium,5,2
EMP-18734,Dr. Sarah Collin,HR,HR Director,29-11-2021,Good,15,Active,On-site,35000,Netherlands,Rotterdam,23,Senior,2021,4.7,5,1,3,Low,11,4
EMP-18735,Prof. Franck Nowak,Finance,Accountant,15-03-2018,Good,12,Active,Remote,52185,Spain,Madrid,59,Mid,2018,8.4,8,1,3,Low,3,1
EMP-18736,Dott. Jeanne Vidal,HR,Recruiter,19-12-2014,Satisfactory,21,Active,On-site,114782,United Kingdom,London,53,Mid,2014,11.6,12,1,2,High,12,4
EMP-18737,Reinhold Sanchez,Finance,CFO,08-07-2020,Satisfactory,8,Active,On-site,106128,Italy,Naples,47,Director,2020,6.1,6,1,2,High,7,3
EMP-18738,Dr. Maartje Harris,Operations,Logistics,06-02-2011,Satisfactory,33,Active,On-site,86541,Italy,Milan,46,Senior,2011,15.5,15,1,2,Medium,2,1
EMP-18739,Miss Bernard-Bernard Van Den Nuwenhuysen,IT,Data Engineer,03-12-2024,Needs Improvement,35,Active,On-site,48940,Germany,Hamburg,21,Junior,2024,1.7,2,1,1,Low,12,4
EMP-18740,Theodor Besnard,Finance,Accountant,05-07-2016,Good,16,Active,On-site,63876,Italy,Naples,23,Senior,2016,10.1,10,1,3,Medium,7,3
EMP-18741,Univ.Prof. William-Theodor Killer,HR,Talent Specialist,28-06-2020,Good,17,Active,On-site,35000,Germany,Berlin,50,Director,2020,6.1,6,1,3,Low,6,2
EMP-18742,Mrs Jenny Ruggeri,Sales,Sales Director,21-06-2019,Good,5,Active,On-site,53841,United Kingdom,Edinburgh,57,Senior,2019,7.1,7,1,3,Low,6,2
EMP-18743,Valentina Young,HR,Talent Specialist,12-12-2018,Excellent,32,Active,Hybrid,82629,Netherlands,The Hague,48,Junior,2018,7.7,8,1,4,Medium,12,4
EMP-18744,Sig.Ra Reinhold Pages,Finance,Accountant,25-05-2012,Excellent,25,Active,On-site,92337,Netherlands,Utrecht,39,Senior,2012,14.2,14,1,4,Medium,5,2
EMP-18745,Dr. Lucie Baker,Operations,Operations Analyst,19-07-2008,Needs Improvement,21,Resigned,On-site,42610,Poland,Wroclaw,40,Director,2008,18.1,18,0,1,Low,7,3
EMP-18746,Mr Micha Bryan,HR,Recruiter,05-03-2026,Excellent,3,Active,Hybrid,106682,Netherlands,Utrecht,31,Mid,2026,0.4,0,1,4,High,3,1
EMP-18747,Mr Patricia Garcia,Operations,Operations Manager,13-05-2020,Excellent,20,Active,Hybrid,44899,Germany,Frankfurt,32,Mid,2020,6.2,6,1,4,Low,5,2
EMP-18748,Lynn Bryan,HR,Recruiter,21-04-2010,Good,17,Active,Remote,79695,Netherlands,Amsterdam,56,Mid,2010,16.3,16,1,3,Medium,4,2
EMP-18749,Patricia-Lucie Van Den Nuwenhuysen,Sales,Sales Manager,27-12-2009,Good,19,Active,On-site,35000,France,Toulouse,29,Senior,2009,16.6,17,1,3,Low,12,4
EMP-18750,Mr Elena Renier,Operations,Supply Chain,02-12-2015,Satisfactory,27,Active,Remote,35000,Spain,Barcelona,42,Mid,2015,10.7,11,1,2,Low,12,4
EMP-18751,Lindsey Nowak,HR,Recruiter,09-05-2010,Satisfactory,18,Active,Remote,84392,Italy,London,38,Senior,2010,16.2,16,1,2,Medium,5,2
EMP-18752,Heinz Moulin,HR,Talent Specialist,20-09-2017,Good,14,Resigned,Hybrid,77669,Poland,Krakow,59,Junior,2017,8.9,9,0,3,Medium,9,3
EMP-18753,Dott. Sara Foster,HR,HR Coordinator,24-08-2025,Satisfactory,27,Active,On-site,85580,Spain,Valencia,33,Senior,2025,1,1,1,2,Medium,8,3
EMP-18754,Dipl.-Ing. Laurent Zwaben,Operations,Operations Analyst,01-10-2024,Satisfactory,23,Active,On-site,35000,Italy,Turin,29,Mid,2024,1.8,2,1,2,Low,10,4
EMP-18755,Prof. Annamaria Kohler,HR,Recruiter,18-04-2013,Excellent,17,Active,Hybrid,124706,Spain,Bilbao,38,Mid,2013,13.3,13,1,4,High,4,2
EMP-18756,Patricia Nowak,Finance,Tax Specialist,15-07-2011,Satisfactory,29,Active,Remote,55043,United Kingdom,Leeds,47,Mid,2011,15.1,15,1,2,Medium,7,3
EMP-18757,Sig.Ra Maartje Wilson,IT,Data Engineer,01-09-2017,Satisfactory,30,Active,On-site,100244,Netherlands,Utrecht,33,Senior,2017,8.9,9,1,2,High,9,3
EMP-18758,Reinhold De Vries,IT,System Admin,05-08-2011,Satisfactory,19,Active,On-site,50203,Poland,Lodz,53,Senior,2011,15,15,1,2,Low,8,3
EMP-18759,Univ.Prof. Sarah Rees,Finance,Finance Manager,22-02-2015,Good,6,Active,On-site,36687,Germany,Munich,24,Mid,2015,11.5,11,1,3,Low,2,1
EMP-18760,Dr. Gianluigi-Reinhold Velderman,HR,Recruiter,13-12-2012,Satisfactory,27,Active,Remote,49012,United Kingdom,London,41,Junior,2012,13.6,14,1,2,Low,12,4
EMP-18761,Miss Florence Young,Finance,Accountant,01-01-2026,Satisfactory,0,Active,Hybrid,112138,United Kingdom,Birmingham,23,Senior,2026,0.6,0,1,2,High,1,1
EMP-18762,Lucas-Linus Young,Finance,Financial Analyst,16-10-2018,Satisfactory,24,Active,On-site,44729,Italy,Rome,58,Junior,2018,7.8,8,1,2,Low,10,4
EMP-18763,Mrs Sara Killer,Sales,Sales Executive,04-10-2020,Excellent,13,Active,On-site,145178,United Kingdom,London,37,Director,2020,5.8,6,1,4,High,10,4
EMP-18764,Andree Edwards,IT,Data Engineer,10-03-2015,Good,21,Active,On-site,66570,France,Paris,59,Junior,2015,11.4,11,1,3,Medium,3,1
EMP-18765,Patricia Jennings,HR,HR Director,18-10-2011,Satisfactory,6,Active,On-site,54163,Spain,Barcelona,43,Senior,2011,14.8,15,1,2,Low,10,4
EMP-18766,Miss Luce Killer,Operations,Operations Manager,14-05-2012,Excellent,13,Active,On-site,80835,Italy,Rome,53,Senior,2012,14.2,14,1,4,Medium,5,2
EMP-18767,Dott. Wayne Killer,IT,DevOps Engineer,14-07-2023,Satisfactory,10,Active,Remote,102740,Netherlands,Eindhoven,38,Mid,2023,3.1,3,1,2,High,7,3
EMP-18768,Mrs Lynn Nowak,HR,Talent Specialist,11-11-2024,Excellent,2,Active,On-site,35000,Poland,Wroclaw,34,Mid,2024,1.7,2,1,4,Low,11,4
EMP-18769,Mr Lindsey Sanchez,HR,HR Coordinator,15-12-2011,Satisfactory,18,Terminated,Hybrid,39529,Spain,Bilbao,56,Director,2011,14.6,15,0,2,Low,12,4
EMP-18770,Bernard Gough,HR,HR Director,28-12-2015,Good,12,Active,On-site,76018,United Kingdom,Birmingham,51,Senior,2015,10.6,11,1,3,Medium,12,4
EMP-18771,Gilbert Pages,HR,Talent Specialist,11-10-2021,Good,26,Active,Hybrid,56384,France,Toulouse,32,Junior,2021,4.8,5,1,3,Medium,10,4
EMP-18772,Reinhold Eimer,Operations,Operations Analyst,27-03-2017,Excellent,23,Active,Hybrid,78522,France,Paris,51,Senior,2017,9.4,9,1,4,Medium,3,1
EMP-18773,Dipl.-Ing. Franck Renier,Sales,Sales Director,06-03-2026,Good,30,Active,Remote,84385,Germany,Hamburg,26,Director,2026,0.4,0,1,3,Medium,3,1
EMP-18774,Mrs Andree Colas,Finance,Financial Analyst,26-11-2023,Good,11,Active,On-site,67650,Spain,Seville,59,Senior,2023,2.7,3,1,3,Medium,11,4
EMP-18775,Morena Van Den Nuwenhuysen,HR,Talent Specialist,31-07-2012,Good,33,Terminated,Hybrid,153492,United Kingdom,London,58,Senior,2012,14,14,0,3,High,7,3
EMP-18776,Mrs Jeanne Vidal,IT,DevOps Engineer,03-10-2016,Good,16,Active,Remote,149662,Netherlands,Rotterdam,40,Mid,2016,9.8,10,1,3,High,10,4
EMP-18777,Morena Tomas,Operations,Operations Manager,31-05-2026,Satisfactory,27,Active,On-site,62048,Germany,Cologne,21,Mid,2026,0.2,0,1,2,Medium,5,2
EMP-18778,Bertrand Green,Operations,Supply Chain,24-04-2021,Good,16,Active,Remote,51091,Italy,Rome,52,Junior,2021,5.3,5,1,3,Low,4,2
EMP-18779,Gilbert Wieloch,Sales,Business Development,23-07-2021,Excellent,7,Resigned,On-site,117110,France,Toulouse,32,Senior,2021,5,5,0,4,High,7,3
EMP-18780,Gilbert Carretero,Sales,Sales Manager,21-03-2024,Good,14,Active,Hybrid,118798,France,Marseille,59,Senior,2024,2.4,2,1,3,High,3,1
EMP-18781,Mr Jenny Tomas,Sales,Sales Manager,22-06-2015,Good,0,Active,On-site,76807,Germany,Berlin,57,Junior,2015,11.1,11,1,3,Medium,6,2
EMP-18782,Sig.Ra Linus-Ernesto Rossi,HR,HR Manager,21-09-2016,Good,14,Active,On-site,64841,Netherlands,Amsterdam,52,Director,2016,9.9,10,1,3,Medium,9,3
EMP-18783,Miss Jeanne Jennings,Finance,Finance Manager,27-11-2024,Good,24,Active,Hybrid,92940,Spain,Bilbao,32,Senior,2024,1.7,2,1,3,Medium,11,4
EMP-18784,Univ.Prof. Luce Erve,IT,System Admin,12-02-2024,Good,35,Resigned,On-site,92490,Germany,Cologne,41,Senior,2024,2.5,2,0,3,Medium,2,1
EMP-18785,Dipl.-Ing. Sofia Schmidt,HR,Recruiter,08-12-2010,Good,12,Active,Hybrid,35000,France,Marseille,48,Junior,2010,15.7,16,1,3,Low,12,4
EMP-18786,Mr Jeanne Eimer,Operations,Operations Director,09-07-2019,Good,35,Active,Hybrid,35000,Netherlands,Rotterdam,40,Director,2019,7.1,7,1,3,Low,7,3
EMP-18787,Prof. Lynn Nowak,IT,DevOps Engineer,26-02-2020,Satisfactory,12,Active,On-site,90231,Spain,Seville,25,Junior,2020,6.4,6,1,2,Medium,2,1
EMP-18788,Dr. Jan Sanchez,Operations,Logistics,24-05-2014,Good,25,Active,On-site,82134,Poland,Poznan,50,Junior,2014,12.2,12,1,3,Medium,5,2
EMP-18789,Lucas Erve,Operations,Operations Director,24-04-2016,Good,35,Active,On-site,38049,Poland,Krakow,45,Director,2016,10.3,10,1,3,Low,4,2
EMP-18790,Morena Harris,Finance,Financial Analyst,10-01-2025,Satisfactory,0,Active,On-site,93016,Italy,Rome,25,Senior,2025,1.6,1,1,2,Medium,1,1
EMP-18791,Dr. William Jennings,Finance,Accountant,30-03-2013,Good,4,Active,Hybrid,134675,Poland,Warsaw,33,Mid,2013,13.4,13,1,3,High,3,1
EMP-18792,Dipl.-Ing. Abdul Collin,Sales,Regional Lead,24-03-2008,Excellent,33,Active,On-site,93672,Italy,Venice,46,Junior,2008,18.4,18,1,4,Medium,3,1
EMP-18793,Nora Gough,Sales,Regional Lead,31-05-2015,Good,22,Active,Hybrid,35000,Poland,Lodz,21,Senior,2015,11.2,11,1,3,Low,5,2
EMP-18794,Sig.Ra Olivia Trommler,IT,System Admin,20-12-2008,Satisfactory,6,Active,Remote,70430,United Kingdom,Birmingham,27,Senior,2008,17.6,18,1,2,Medium,12,4
EMP-18795,Mr Sarah Vidal,IT,Data Engineer,29-11-2018,Needs Improvement,25,Active,Remote,83246,Netherlands,Rotterdam,53,Director,2018,7.7,8,1,1,Medium,11,4
EMP-18796,Mrs Sarah Sureda,IT,Software Developer,11-10-2011,Excellent,18,Active,Remote,68393,France,Toulouse,51,Mid,2011,14.8,15,1,4,Medium,10,4
EMP-18797,Dr. Micha Van Den Nuwenhuysen,Finance,CFO,05-04-2017,Good,24,Active,On-site,86529,Italy,Venice,46,Mid,2017,9.3,9,1,3,Medium,4,2
EMP-18798,Miss Wayne Collin,HR,HR Director,24-01-2010,Needs Improvement,32,Active,On-site,70394,Netherlands,The Hague,35,Director,2010,16.5,16,1,1,Medium,1,1
EMP-18799,Sig.Ra Elena Denis,Operations,Logistics,10-06-2025,Good,35,Active,Remote,87248,United Kingdom,Edinburgh,24,Mid,2025,1.2,1,1,3,Medium,6,2
EMP-18800,Sig.Ra Morena Eimer,HR,HR Director,13-07-2013,Excellent,0,Active,On-site,86292,United Kingdom,Leeds,42,Director,2013,13.1,13,1,4,Medium,7,3
EMP-18801,Clara Edwards,Operations,Logistics,28-07-2012,Good,12,Resigned,On-site,35000,Netherlands,Utrecht,40,Senior,2012,14,14,0,3,Low,7,3
EMP-18802,Reinhold Carretero,Sales,Business Development,06-09-2024,Satisfactory,4,Active,Hybrid,35000,Poland,Poznan,44,Senior,2024,1.9,2,1,2,Low,9,3
EMP-18803,Mrs Reinhold Pages,HR,HR Manager,11-10-2009,Satisfactory,14,Active,On-site,88766,Netherlands,Eindhoven,47,Senior,2009,16.8,17,1,2,Medium,10,4
EMP-18804,Xavier Nowak,HR,HR Manager,04-05-2017,Satisfactory,20,Active,Remote,35000,Germany,Munich,42,Mid,2017,9.3,9,1,2,Low,5,2
EMP-18805,Bernard Pages,Sales,Sales Manager,16-01-2013,Good,20,Active,Remote,35000,Spain,Seville,47,Senior,2013,13.6,13,1,3,Low,1,1
EMP-18806,Florence Carretero,Sales,Business Development,26-02-2013,Good,22,Resigned,On-site,116091,Netherlands,Amsterdam,50,Mid,2013,13.4,13,0,3,High,2,1
EMP-18807,Nigel Baker,Sales,Sales Manager,09-03-2011,Satisfactory,11,Terminated,Hybrid,85218,United Kingdom,London,44,Senior,2011,15.4,15,0,2,Medium,3,1
EMP-18808,Jan Velderman,Operations,Operations Manager,16-12-2020,Good,0,Resigned,On-site,85689,Poland,Poznan,29,Mid,2020,5.6,6,0,3,Medium,12,4
EMP-18809,Heinz Moulin,HR,HR Director,12-08-2022,Excellent,3,Active,Hybrid,68070,Poland,Poznan,48,Director,2022,4,4,1,4,Medium,8,3
EMP-18810,Miss Georges Vidal,Sales,Regional Lead,24-11-2015,Satisfactory,17,Active,Remote,50428,Poland,Poznan,44,Mid,2015,10.7,11,1,2,Low,11,4
EMP-18811,Mr Micha Hellevoort,HR,HR Manager,26-05-2023,Satisfactory,22,Active,Remote,118080,Poland,Lodz,44,Mid,2023,3.2,3,1,2,High,5,2
EMP-18812,Lindsey Van Den Nuwenhuysen,IT,IT Manager,26-04-2024,Good,2,Active,Hybrid,35000,United Kingdom,Leeds,35,Mid,2024,2.3,2,1,3,Low,4,2
EMP-18813,Dylan Rossi,Finance,Tax Specialist,17-02-2022,Excellent,1,Active,On-site,57241,United Kingdom,Birmingham,39,Junior,2022,4.5,4,1,4,Medium,2,1
EMP-18814,Lesley Rossi,IT,IT Manager,30-09-2008,Needs Improvement,19,Active,Hybrid,57777,Spain,Barcelona,39,Mid,2008,17.9,18,1,1,Medium,9,3
EMP-18815,Maartje Tomas,Finance,Accountant,14-11-2014,Satisfactory,35,Active,On-site,43211,Netherlands,Eindhoven,34,Director,2014,11.7,12,1,2,Low,11,4
EMP-18816,Mr Sara Green,IT,DevOps Engineer,15-03-2018,Good,4,Active,Hybrid,35000,Germany,Hamburg,45,Director,2018,8.4,8,1,3,Low,3,1
EMP-18817,Andree Young,Sales,Sales Executive,25-10-2010,Excellent,23,Resigned,On-site,126671,Netherlands,Rotterdam,47,Junior,2010,15.8,16,0,4,High,10,4
EMP-18818,Mr Luce Hopkins,Operations,Logistics,16-12-2018,Good,14,Active,Hybrid,99740,Netherlands,Rotterdam,47,Director,2018,7.6,8,1,3,High,12,4
EMP-18819,Mrs Dex-Andree Koch,HR,HR Manager,01-09-2012,Satisfactory,24,Active,Remote,51362,Spain,Valencia,35,Junior,2012,13.9,14,1,2,Low,9,3
